restorer,detector,category,family,severity,anomaly_kind,image_id,label,score_clean,score_degraded,score_method
wiener,padim,screw,mixed,3,manipulated_front,8,1,0.48670345544815063,0.5554579496383667,0.5526441931724548
wiener,padim,screw,mixed,3,manipulated_front,9,1,1.0,0.9201864004135132,0.9925906658172607
wiener,padim,screw,mixed,3,manipulated_front,10,1,0.6777824759483337,0.5049790740013123,0.513105571269989
wiener,padim,screw,mixed,3,manipulated_front,11,1,0.7843326330184937,0.530312180519104,0.5190666317939758
wiener,padim,screw,mixed,3,manipulated_front,12,1,1.0,0.6266952157020569,0.6725321412086487
wiener,padim,screw,mixed,3,manipulated_front,13,1,0.9335222840309143,0.6254938840866089,0.5767867565155029
wiener,padim,screw,mixed,3,manipulated_front,14,1,0.8528370261192322,0.8877080082893372,0.8250417709350586
wiener,padim,screw,mixed,3,manipulated_front,15,1,1.0,0.7179195284843445,0.6731148958206177
restormer_deblur,padim,screw,mixed,3,good,0,0,0.8419417142868042,0.5570464134216309,0.5570464134216309
restormer_deblur,padim,screw,mixed,3,good,1,0,0.5139491558074951,0.5170318484306335,0.5170318484306335
restormer_deblur,padim,screw,mixed,3,good,2,0,0.3235850930213928,0.49965035915374756,0.510108470916748
restormer_deblur,padim,screw,mixed,3,good,3,0,0.946738600730896,0.5962741374969482,0.5962741374969482
restormer_deblur,padim,screw,mixed,3,good,4,0,0.32035255432128906,0.48977723717689514,0.48977723717689514
restormer_deblur,padim,screw,mixed,3,good,5,0,1.0,0.7085400819778442,0.6917491555213928
restormer_deblur,padim,screw,mixed,3,good,6,0,0.6311459541320801,0.5629413723945618,0.5741992592811584
restormer_deblur,padim,screw,mixed,3,good,7,0,0.9694074392318726,0.6789696216583252,0.6789696216583252
restormer_deblur,padim,screw,mixed,3,manipulated_front,8,1,0.48670345544815063,0.5554579496383667,0.5554579496383667
restormer_deblur,padim,screw,mixed,3,manipulated_front,9,1,1.0,0.9201864004135132,0.9201864004135132
restormer_deblur,padim,screw,mixed,3,manipulated_front,10,1,0.6777824759483337,0.5049790740013123,0.5049790740013123
restormer_deblur,padim,screw,mixed,3,manipulated_front,11,1,0.7843326330184937,0.530312180519104,0.530312180519104
restormer_deblur,padim,screw,mixed,3,manipulated_front,12,1,1.0,0.6266952157020569,0.6266952157020569
restormer_deblur,padim,screw,mixed,3,manipulated_front,13,1,0.9335222840309143,0.6254938840866089,0.6254938840866089
restormer_deblur,padim,screw,mixed,3,manipulated_front,14,1,0.8528370261192322,0.8877080082893372,0.8877080082893372
restormer_deblur,padim,screw,mixed,3,manipulated_front,15,1,1.0,0.7179195284843445,0.7179195284843445
divide_lpres_on,padim,screw,mixed,3,good,0,0,0.8419417142868042,0.5570464134216309,0.5629070997238159
divide_lpres_on,padim,screw,mixed,3,good,1,0,0.5139491558074951,0.5170318484306335,0.5380279421806335
divide_lpres_on,padim,screw,mixed,3,good,2,0,0.3235850930213928,0.49965035915374756,0.6346838474273682
divide_lpres_on,padim,screw,mixed,3,good,3,0,0.946738600730896,0.5962741374969482,0.6401377320289612
divide_lpres_on,padim,screw,mixed,3,good,4,0,0.32035255432128906,0.48977723717689514,0.48458755016326904
divide_lpres_on,padim,screw,mixed,3,good,5,0,1.0,0.7085400819778442,0.6366543769836426
divide_lpres_on,padim,screw,mixed,3,good,6,0,0.6311459541320801,0.5629413723945618,0.6259071826934814
divide_lpres_on,padim,screw,mixed,3,good,7,0,0.9694074392318726,0.6789696216583252,0.6799933910369873
divide_lpres_on,padim,screw,mixed,3,manipulated_front,8,1,0.48670345544815063,0.5554579496383667,0.5511779189109802
divide_lpres_on,padim,screw,mixed,3,manipulated_front,9,1,1.0,0.9201864004135132,0.9329200983047485
divide_lpres_on,padim,screw,mixed,3,manipulated_front,10,1,0.6777824759483337,0.5049790740013123,0.5084747672080994
divide_lpres_on,padim,screw,mixed,3,manipulated_front,11,1,0.7843326330184937,0.530312180519104,0.5581506490707397
divide_lpres_on,padim,screw,mixed,3,manipulated_front,12,1,1.0,0.6266952157020569,0.6608877182006836
divide_lpres_on,padim,screw,mixed,3,manipulated_front,13,1,0.9335222840309143,0.6254938840866089,0.6916875839233398
divide_lpres_on,padim,screw,mixed,3,manipulated_front,14,1,0.8528370261192322,0.8877080082893372,0.9263730645179749
divide_lpres_on,padim,screw,mixed,3,manipulated_front,15,1,1.0,0.7179195284843445,0.726117730140686
divide_lpres_off,padim,screw,mixed,3,good,0,0,0.8419417142868042,0.5570464134216309,0.6655661463737488
divide_lpres_off,padim,screw,mixed,3,good,1,0,0.5139491558074951,0.5170318484306335,0.5244429111480713
divide_lpres_off,padim,screw,mixed,3,good,2,0,0.3235850930213928,0.49965035915374756,0.5740934610366821
divide_lpres_off,padim,screw,mixed,3,good,3,0,0.946738600730896,0.5962741374969482,0.5795494318008423
divide_lpres_off,padim,screw,mixed,3,good,4,0,0.32035255432128906,0.48977723717689514,0.6320649981498718
divide_lpres_off,padim,screw,mixed,3,good,5,0,1.0,0.7085400819778442,0.6463765501976013
divide_lpres_off,padim,screw,mixed,3,good,6,0,0.6311459541320801,0.5629413723945618,0.6083763241767883
divide_lpres_off,padim,screw,mixed,3,good,7,0,0.9694074392318726,0.6789696216583252,0.7330169081687927
divide_lpres_off,padim,screw,mixed,3,manipulated_front,8,1,0.48670345544815063,0.5554579496383667,0.5764883756637573
divide_lpres_off,padim,screw,mixed,3,manipulated_front,9,1,1.0,0.9201864004135132,0.9018664360046387
divide_lpres_off,padim,screw,mixed,3,manipulated_front,10,1,0.6777824759483337,0.5049790740013123,0.6773337125778198
divide_lpres_off,padim,screw,mixed,3,manipulated_front,11,1,0.7843326330184937,0.530312180519104,0.4860208034515381
divide_lpres_off,padim,screw,mixed,3,manipulated_front,12,1,1.0,0.6266952157020569,0.6296126246452332
divide_lpres_off,padim,screw,mixed,3,manipulated_front,13,1,0.9335222840309143,0.6254938840866089,0.6297203898429871
divide_lpres_off,padim,screw,mixed,3,manipulated_front,14,1,0.8528370261192322,0.8877080082893372,0.6537057757377625
divide_lpres_off,padim,screw,mixed,3,manipulated_front,15,1,1.0,0.7179195284843445,0.588790237903595
identity,padim,screw,mixed,4,good,0,0,0.8419417142868042,0.5724554061889648,0.5724554061889648
identity,padim,screw,mixed,4,good,1,0,0.5139491558074951,0.44916868209838867,0.44916868209838867
identity,padim,screw,mixed,4,good,2,0,0.3235850930213928,0.5150440335273743,0.5150440335273743
identity,padim,screw,mixed,4,good,3,0,0.946738600730896,0.5026475191116333,0.5026475191116333
identity,padim,screw,mixed,4,good,4,0,0.32035255432128906,0.5310085415840149,0.5310085415840149
identity,padim,screw,mixed,4,good,5,0,1.0,0.5426027774810791,0.5426027774810791
identity,padim,screw,mixed,4,good,6,0,0.6311459541320801,0.5348416566848755,0.5348416566848755
identity,padim,screw,mixed,4,good,7,0,0.9694074392318726,0.6425973176956177,0.6425973176956177
identity,padim,screw,mixed,4,manipulated_front,8,1,0.48670345544815063,0.616387128829956,0.616387128829956
identity,padim,screw,mixed,4,manipulated_front,9,1,1.0,0.9192373752593994,0.9192373752593994
identity,padim,screw,mixed,4,manipulated_front,10,1,0.6777824759483337,0.5202129483222961,0.5202129483222961
identity,padim,screw,mixed,4,manipulated_front,11,1,0.7843326330184937,0.5007322430610657,0.5007322430610657
identity,padim,screw,mixed,4,manipulated_front,12,1,1.0,0.6444274187088013,0.6444274187088013
identity,padim,screw,mixed,4,manipulated_front,13,1,0.9335222840309143,0.5897403955459595,0.5897403955459595
identity,padim,screw,mixed,4,manipulated_front,14,1,0.8528370261192322,0.7261643409729004,0.7261643409729004
identity,padim,screw,mixed,4,manipulated_front,15,1,1.0,0.6307110786437988,0.6307110786437988
wiener,padim,screw,mixed,4,good,0,0,0.8419417142868042,0.5724554061889648,0.6506571769714355
wiener,padim,screw,mixed,4,good,1,0,0.5139491558074951,0.44916868209838867,0.4744712710380554
wiener,padim,screw,mixed,4,good,2,0,0.3235850930213928,0.5150440335273743,0.5426584482192993
wiener,padim,screw,mixed,4,good,3,0,0.946738600730896,0.5026475191116333,0.5054823756217957
wiener,padim,screw,mixed,4,good,4,0,0.32035255432128906,0.5310085415840149,0.5297863483428955
wiener,padim,screw,mixed,4,good,5,0,1.0,0.5426027774810791,0.4998973309993744
wiener,padim,screw,mixed,4,good,6,0,0.6311459541320801,0.5348416566848755,0.6131972074508667
wiener,padim,screw,mixed,4,good,7,0,0.9694074392318726,0.6425973176956177,0.5466741919517517
wiener,padim,screw,mixed,4,manipulated_front,8,1,0.48670345544815063,0.616387128829956,0.5972616672515869
wiener,padim,screw,mixed,4,manipulated_front,9,1,1.0,0.9192373752593994,0.9745542407035828
wiener,padim,screw,mixed,4,manipulated_front,10,1,0.6777824759483337,0.5202129483222961,0.5334165096282959
wiener,padim,screw,mixed,4,manipulated_front,11,1,0.7843326330184937,0.5007322430610657,0.6926608085632324
wiener,padim,screw,mixed,4,manipulated_front,12,1,1.0,0.6444274187088013,0.6533796191215515
wiener,padim,screw,mixed,4,manipulated_front,13,1,0.9335222840309143,0.5897403955459595,0.5485218167304993
wiener,padim,screw,mixed,4,manipulated_front,14,1,0.8528370261192322,0.7261643409729004,0.7462097406387329
wiener,padim,screw,mixed,4,manipulated_front,15,1,1.0,0.6307110786437988,0.6044807434082031
restormer_deblur,padim,screw,mixed,4,good,0,0,0.8419417142868042,0.5724554061889648,0.5724554061889648
restormer_deblur,padim,screw,mixed,4,good,1,0,0.5139491558074951,0.44916868209838867,0.44916868209838867
restormer_deblur,padim,screw,mixed,4,good,2,0,0.3235850930213928,0.5150440335273743,0.5150440335273743
restormer_deblur,padim,screw,mixed,4,good,3,0,0.946738600730896,0.5026475191116333,0.5026475191116333
restormer_deblur,padim,screw,mixed,4,good,4,0,0.32035255432128906,0.5310085415840149,0.5310085415840149
restormer_deblur,padim,screw,mixed,4,good,5,0,1.0,0.5426027774810791,0.5426027774810791
restormer_deblur,padim,screw,mixed,4,good,6,0,0.6311459541320801,0.5348416566848755,0.5348416566848755
restormer_deblur,padim,screw,mixed,4,good,7,0,0.9694074392318726,0.6425973176956177,0.6425973176956177
restormer_deblur,padim,screw,mixed,4,manipulated_front,8,1,0.48670345544815063,0.616387128829956,0.616387128829956
restormer_deblur,padim,screw,mixed,4,manipulated_front,9,1,1.0,0.9192373752593994,0.9192373752593994
restormer_deblur,padim,screw,mixed,4,manipulated_front,10,1,0.6777824759483337,0.5202129483222961,0.5202129483222961
restormer_deblur,padim,screw,mixed,4,manipulated_front,11,1,0.7843326330184937,0.5007322430610657,0.5030103325843811
restormer_deblur,padim,screw,mixed,4,manipulated_front,12,1,1.0,0.6444274187088013,0.6444274187088013
restormer_deblur,padim,screw,mixed,4,manipulated_front,13,1,0.9335222840309143,0.5897403955459595,0.5897403955459595
restormer_deblur,padim,screw,mixed,4,manipulated_front,14,1,0.8528370261192322,0.7261643409729004,0.7261643409729004
restormer_deblur,padim,screw,mixed,4,manipulated_front,15,1,1.0,0.6307110786437988,0.6307110786437988
divide_lpres_on,padim,screw,mixed,4,good,0,0,0.8419417142868042,0.5724554061889648,0.56753009557724
divide_lpres_on,padim,screw,mixed,4,good,1,0,0.5139491558074951,0.44916868209838867,0.5580681562423706
divide_lpres_on,padim,screw,mixed,4,good,2,0,0.3235850930213928,0.5150440335273743,0.5059044361114502
divide_lpres_on,padim,screw,mixed,4,good,3,0,0.946738600730896,0.5026475191116333,0.5329810380935669
divide_lpres_on,padim,screw,mixed,4,good,4,0,0.32035255432128906,0.5310085415840149,0.4973005950450897
divide_lpres_on,padim,screw,mixed,4,good,5,0,1.0,0.5426027774810791,0.5571457743644714
divide_lpres_on,padim,screw,mixed,4,good,6,0,0.6311459541320801,0.5348416566848755,0.5249366164207458
divide_lpres_on,padim,screw,mixed,4,good,7,0,0.9694074392318726,0.6425973176956177,0.6327710151672363
divide_lpres_on,padim,screw,mixed,4,manipulated_front,8,1,0.48670345544815063,0.616387128829956,0.5970601439476013
divide_lpres_on,padim,screw,mixed,4,manipulated_front,9,1,1.0,0.9192373752593994,0.8757340908050537
divide_lpres_on,padim,screw,mixed,4,manipulated_front,10,1,0.6777824759483337,0.5202129483222961,0.532357394695282
divide_lpres_on,padim,screw,mixed,4,manipulated_front,11,1,0.7843326330184937,0.5007322430610657,0.7505009770393372
divide_lpres_on,padim,screw,mixed,4,manipulated_front,12,1,1.0,0.6444274187088013,0.6494652032852173
divide_lpres_on,padim,screw,mixed,4,manipulated_front,13,1,0.9335222840309143,0.5897403955459595,0.562320351600647
divide_lpres_on,padim,screw,mixed,4,manipulated_front,14,1,0.8528370261192322,0.7261643409729004,0.7916340827941895
divide_lpres_on,padim,screw,mixed,4,manipulated_front,15,1,1.0,0.6307110786437988,0.6855473518371582
divide_lpres_off,padim,screw,mixed,4,good,0,0,0.8419417142868042,0.5724554061889648,0.6658730506896973
divide_lpres_off,padim,screw,mixed,4,good,1,0,0.5139491558074951,0.44916868209838867,0.5431395769119263
divide_lpres_off,padim,screw,mixed,4,good,2,0,0.3235850930213928,0.5150440335273743,0.46352362632751465
divide_lpres_off,padim,screw,mixed,4,good,3,0,0.946738600730896,0.5026475191116333,0.5249302387237549
divide_lpres_off,padim,screw,mixed,4,good,4,0,0.32035255432128906,0.5310085415840149,0.716689944267273
divide_lpres_off,padim,screw,mixed,4,good,5,0,1.0,0.5426027774810791,0.7513638734817505
divide_lpres_off,padim,screw,mixed,4,good,6,0,0.6311459541320801,0.5348416566848755,0.6527268886566162
divide_lpres_off,padim,screw,mixed,4,good,7,0,0.9694074392318726,0.6425973176956177,0.6899502277374268
divide_lpres_off,padim,screw,mixed,4,manipulated_front,8,1,0.48670345544815063,0.616387128829956,0.7031278014183044
divide_lpres_off,padim,screw,mixed,4,manipulated_front,9,1,1.0,0.9192373752593994,0.9212584495544434
divide_lpres_off,padim,screw,mixed,4,manipulated_front,10,1,0.6777824759483337,0.5202129483222961,0.6950555443763733
divide_lpres_off,padim,screw,mixed,4,manipulated_front,11,1,0.7843326330184937,0.5007322430610657,0.7754744291305542
divide_lpres_off,padim,screw,mixed,4,manipulated_front,12,1,1.0,0.6444274187088013,0.5765390992164612
divide_lpres_off,padim,screw,mixed,4,manipulated_front,13,1,0.9335222840309143,0.5897403955459595,0.6258817315101624
divide_lpres_off,padim,screw,mixed,4,manipulated_front,14,1,0.8528370261192322,0.7261643409729004,0.6398522853851318
divide_lpres_off,padim,screw,mixed,4,manipulated_front,15,1,1.0,0.6307110786437988,0.6533992886543274
identity,patchcore,screw,defocus,2,good,0,0,0.6644894480705261,0.9163882732391357,0.9163882732391357
identity,patchcore,screw,defocus,2,good,1,0,0.508766770362854,0.916030764579773,0.916030764579773
identity,patchcore,screw,defocus,2,good,2,0,0.4916478395462036,0.9442639946937561,0.9442639946937561
identity,patchcore,screw,defocus,2,good,3,0,0.6749211549758911,0.965294361114502,0.965294361114502
identity,patchcore,screw,defocus,2,good,4,0,1.0,1.0,1.0
identity,patchcore,screw,defocus,2,good,5,0,0.9249740839004517,1.0,1.0
identity,patchcore,screw,defocus,2,good,6,0,0.5728501677513123,0.8949542045593262,0.8949542045593262
identity,patchcore,screw,defocus,2,good,7,0,0.6824322938919067,1.0,1.0
identity,patchcore,screw,defocus,2,manipulated_front,8,1,0.5714904069900513,0.8426134586334229,0.8426134586334229
identity,patchcore,screw,defocus,2,manipulated_front,9,1,0.8824355602264404,1.0,1.0
identity,patchcore,screw,defocus,2,manipulated_front,10,1,0.6296618580818176,1.0,1.0
identity,patchcore,screw,defocus,2,manipulated_front,11,1,0.6469860076904297,0.9456150531768799,0.9456150531768799
identity,patchcore,screw,defocus,2,manipulated_front,12,1,0.9064266681671143,1.0,1.0
identity,patchcore,screw,defocus,2,manipulated_front,13,1,0.7920830249786377,1.0,1.0
identity,patchcore,screw,defocus,2,manipulated_front,14,1,0.6774455308914185,1.0,1.0
identity,patchcore,screw,defocus,2,manipulated_front,15,1,0.6200406551361084,0.9207717776298523,0.9207717776298523
wiener,patchcore,screw,defocus,2,good,0,0,0.6644894480705261,0.9163882732391357,0.7789068222045898
wiener,patchcore,screw,defocus,2,good,1,0,0.508766770362854,0.916030764579773,0.7584846019744873
wiener,patchcore,screw,defocus,2,good,2,0,0.4916478395462036,0.9442639946937561,0.8123914003372192
wiener,patchcore,screw,defocus,2,good,3,0,0.6749211549758911,0.965294361114502,0.7973822355270386
wiener,patchcore,screw,defocus,2,good,4,0,1.0,1.0,1.0
wiener,patchcore,screw,defocus,2,good,5,0,0.9249740839004517,1.0,1.0
wiener,patchcore,screw,defocus,2,good,6,0,0.5728501677513123,0.8949542045593262,0.7144122123718262
wiener,patchcore,screw,defocus,2,good,7,0,0.6824322938919067,1.0,0.7940248250961304
wiener,patchcore,screw,defocus,2,manipulated_front,8,1,0.5714904069900513,0.8426134586334229,0.709253191947937
wiener,patchcore,screw,defocus,2,manipulated_front,9,1,0.8824355602264404,1.0,0.9595305919647217
wiener,patchcore,screw,defocus,2,manipulated_front,10,1,0.6296618580818176,1.0,0.9402341246604919
wiener,patchcore,screw,defocus,2,manipulated_front,11,1,0.6469860076904297,0.9456150531768799,0.8156656622886658
wiener,patchcore,screw,defocus,2,manipulated_front,12,1,0.9064266681671143,1.0,1.0
wiener,patchcore,screw,defocus,2,manipulated_front,13,1,0.7920830249786377,1.0,1.0
wiener,patchcore,screw,defocus,2,manipulated_front,14,1,0.6774455308914185,1.0,0.8286962509155273
wiener,patchcore,screw,defocus,2,manipulated_front,15,1,0.6200406551361084,0.9207717776298523,0.7704734802246094
restormer_deblur,patchcore,screw,defocus,2,good,0,0,0.6644894480705261,0.9163882732391357,0.7703390717506409
restormer_deblur,patchcore,screw,defocus,2,good,1,0,0.508766770362854,0.916030764579773,0.6922749876976013
restormer_deblur,patchcore,screw,defocus,2,good,2,0,0.4916478395462036,0.9442639946937561,0.6607376337051392
restormer_deblur,patchcore,screw,defocus,2,good,3,0,0.6749211549758911,0.965294361114502,0.7907086610794067
restormer_deblur,patchcore,screw,defocus,2,good,4,0,1.0,1.0,1.0
restormer_deblur,patchcore,screw,defocus,2,good,5,0,0.9249740839004517,1.0,1.0
restormer_deblur,patchcore,screw,defocus,2,good,6,0,0.5728501677513123,0.8949542045593262,0.7385366559028625
restormer_deblur,patchcore,screw,defocus,2,good,7,0,0.6824322938919067,1.0,0.8464107513427734
restormer_deblur,patchcore,screw,defocus,2,manipulated_front,8,1,0.5714904069900513,0.8426134586334229,0.6901057362556458
restormer_deblur,patchcore,screw,defocus,2,manipulated_front,9,1,0.8824355602264404,1.0,0.9781867265701294
restormer_deblur,patchcore,screw,defocus,2,manipulated_front,10,1,0.6296618580818176,1.0,0.8243649005889893
restormer_deblur,patchcore,screw,defocus,2,manipulated_front,11,1,0.6469860076904297,0.9456150531768799,0.7577455043792725
restormer_deblur,patchcore,screw,defocus,2,manipulated_front,12,1,0.9064266681671143,1.0,1.0
restormer_deblur,patchcore,screw,defocus,2,manipulated_front,13,1,0.7920830249786377,1.0,0.9216896891593933
restormer_deblur,patchcore,screw,defocus,2,manipulated_front,14,1,0.6774455308914185,1.0,0.8206620216369629
restormer_deblur,patchcore,screw,defocus,2,manipulated_front,15,1,0.6200406551361084,0.9207717776298523,0.8036032915115356
divide_lpres_on,patchcore,screw,defocus,2,good,0,0,0.6644894480705261,0.9163882732391357,0.7529186606407166
divide_lpres_on,patchcore,screw,defocus,2,good,1,0,0.508766770362854,0.916030764579773,0.6536664366722107
divide_lpres_on,patchcore,screw,defocus,2,good,2,0,0.4916478395462036,0.9442639946937561,0.6725046634674072
divide_lpres_on,patchcore,screw,defocus,2,good,3,0,0.6749211549758911,0.965294361114502,0.7799811363220215
divide_lpres_on,patchcore,screw,defocus,2,good,4,0,1.0,1.0,1.0
divide_lpres_on,patchcore,screw,defocus,2,good,5,0,0.9249740839004517,1.0,1.0
divide_lpres_on,patchcore,screw,defocus,2,good,6,0,0.5728501677513123,0.8949542045593262,0.670107364654541
divide_lpres_on,patchcore,screw,defocus,2,good,7,0,0.6824322938919067,1.0,0.8012080788612366
divide_lpres_on,patchcore,screw,defocus,2,manipulated_front,8,1,0.5714904069900513,0.8426134586334229,0.6728218197822571
divide_lpres_on,patchcore,screw,defocus,2,manipulated_front,9,1,0.8824355602264404,1.0,0.9507429599761963
divide_lpres_on,patchcore,screw,defocus,2,manipulated_front,10,1,0.6296618580818176,1.0,0.9129992723464966
divide_lpres_on,patchcore,screw,defocus,2,manipulated_front,11,1,0.6469860076904297,0.9456150531768799,0.7960730195045471
divide_lpres_on,patchcore,screw,defocus,2,manipulated_front,12,1,0.9064266681671143,1.0,1.0
divide_lpres_on,patchcore,screw,defocus,2,manipulated_front,13,1,0.7920830249786377,1.0,0.9626237154006958
divide_lpres_on,patchcore,screw,defocus,2,manipulated_front,14,1,0.6774455308914185,1.0,0.8253346681594849
divide_lpres_on,patchcore,screw,defocus,2,manipulated_front,15,1,0.6200406551361084,0.9207717776298523,0.7557607293128967
divide_lpres_off,patchcore,screw,defocus,2,good,0,0,0.6644894480705261,0.9163882732391357,0.8208818435668945
divide_lpres_off,patchcore,screw,defocus,2,good,1,0,0.508766770362854,0.916030764579773,0.6895027756690979
divide_lpres_off,patchcore,screw,defocus,2,good,2,0,0.4916478395462036,0.9442639946937561,0.7785295248031616
divide_lpres_off,patchcore,screw,defocus,2,good,3,0,0.6749211549758911,0.965294361114502,0.8701072931289673
divide_lpres_off,patchcore,screw,defocus,2,good,4,0,1.0,1.0,1.0
divide_lpres_off,patchcore,screw,defocus,2,good,5,0,0.9249740839004517,1.0,1.0
divide_lpres_off,patchcore,screw,defocus,2,good,6,0,0.5728501677513123,0.8949542045593262,0.7800726890563965
divide_lpres_off,patchcore,screw,defocus,2,good,7,0,0.6824322938919067,1.0,0.8601504564285278
divide_lpres_off,patchcore,screw,defocus,2,manipulated_front,8,1,0.5714904069900513,0.8426134586334229,0.7902319431304932
divide_lpres_off,patchcore,screw,defocus,2,manipulated_front,9,1,0.8824355602264404,1.0,1.0
divide_lpres_off,patchcore,screw,defocus,2,manipulated_front,10,1,0.6296618580818176,1.0,1.0
divide_lpres_off,patchcore,screw,defocus,2,manipulated_front,11,1,0.6469860076904297,0.9456150531768799,0.8563487529754639
divide_lpres_off,patchcore,screw,defocus,2,manipulated_front,12,1,0.9064266681671143,1.0,1.0
divide_lpres_off,patchcore,screw,defocus,2,manipulated_front,13,1,0.7920830249786377,1.0,1.0
divide_lpres_off,patchcore,screw,defocus,2,manipulated_front,14,1,0.6774455308914185,1.0,0.8749880790710449
divide_lpres_off,patchcore,screw,defocus,2,manipulated_front,15,1,0.6200406551361084,0.9207717776298523,0.7971232533454895
identity,patchcore,screw,defocus,3,good,0,0,0.6644894480705261,1.0,1.0
identity,patchcore,screw,defocus,3,good,1,0,0.508766770362854,1.0,1.0
identity,patchcore,screw,defocus,3,good,2,0,0.4916478395462036,1.0,1.0
identity,patchcore,screw,defocus,3,good,3,0,0.6749211549758911,1.0,1.0
identity,patchcore,screw,defocus,3,good,4,0,1.0,1.0,1.0
identity,patchcore,screw,defocus,3,good,5,0,0.9249740839004517,1.0,1.0
identity,patchcore,screw,defocus,3,good,6,0,0.5728501677513123,1.0,1.0
identity,patchcore,screw,defocus,3,good,7,0,0.6824322938919067,1.0,1.0
identity,patchcore,screw,defocus,3,manipulated_front,8,1,0.5714904069900513,1.0,1.0
identity,patchcore,screw,defocus,3,manipulated_front,9,1,0.8824355602264404,1.0,1.0
identity,patchcore,screw,defocus,3,manipulated_front,10,1,0.6296618580818176,1.0,1.0
identity,patchcore,screw,defocus,3,manipulated_front,11,1,0.6469860076904297,1.0,1.0
identity,patchcore,screw,defocus,3,manipulated_front,12,1,0.9064266681671143,1.0,1.0
identity,patchcore,screw,defocus,3,manipulated_front,13,1,0.7920830249786377,1.0,1.0
identity,patchcore,screw,defocus,3,manipulated_front,14,1,0.6774455308914185,1.0,1.0
identity,patchcore,screw,defocus,3,manipulated_front,15,1,0.6200406551361084,1.0,1.0
wiener,patchcore,screw,defocus,3,good,0,0,0.6644894480705261,1.0,0.8360233902931213
wiener,patchcore,screw,defocus,3,good,1,0,0.508766770362854,1.0,0.8762454986572266
wiener,patchcore,screw,defocus,3,good,2,0,0.4916478395462036,1.0,0.8720601797103882
wiener,patchcore,screw,defocus,3,good,3,0,0.6749211549758911,1.0,0.871382474899292
wiener,patchcore,screw,defocus,3,good,4,0,1.0,1.0,1.0
wiener,patchcore,screw,defocus,3,good,5,0,0.9249740839004517,1.0,1.0
wiener,patchcore,screw,defocus,3,good,6,0,0.5728501677513123,1.0,0.9681065082550049
wiener,patchcore,screw,defocus,3,good,7,0,0.6824322938919067,1.0,0.8987014293670654
wiener,patchcore,screw,defocus,3,manipulated_front,8,1,0.5714904069900513,1.0,0.7633635997772217
wiener,patchcore,screw,defocus,3,manipulated_front,9,1,0.8824355602264404,1.0,1.0
wiener,patchcore,screw,defocus,3,manipulated_front,10,1,0.6296618580818176,1.0,0.9977980852127075
wiener,patchcore,screw,defocus,3,manipulated_front,11,1,0.6469860076904297,1.0,0.8219678997993469
wiener,patchcore,screw,defocus,3,manipulated_front,12,1,0.9064266681671143,1.0,1.0
wiener,patchcore,screw,defocus,3,manipulated_front,13,1,0.7920830249786377,1.0,1.0
wiener,patchcore,screw,defocus,3,manipulated_front,14,1,0.6774455308914185,1.0,0.9399963617324829
wiener,patchcore,screw,defocus,3,manipulated_front,15,1,0.6200406551361084,1.0,1.0
restormer_deblur,patchcore,screw,defocus,3,good,0,0,0.6644894480705261,1.0,0.8093036413192749
restormer_deblur,patchcore,screw,defocus,3,good,1,0,0.508766770362854,1.0,0.7512844800949097
restormer_deblur,patchcore,screw,defocus,3,good,2,0,0.4916478395462036,1.0,0.7112951278686523
restormer_deblur,patchcore,screw,defocus,3,good,3,0,0.6749211549758911,1.0,0.9043949246406555
restormer_deblur,patchcore,screw,defocus,3,good,4,0,1.0,1.0,1.0
restormer_deblur,patchcore,screw,defocus,3,good,5,0,0.9249740839004517,1.0,1.0
restormer_deblur,patchcore,screw,defocus,3,good,6,0,0.5728501677513123,1.0,0.8882560133934021
restormer_deblur,patchcore,screw,defocus,3,good,7,0,0.6824322938919067,1.0,0.9588494300842285
restormer_deblur,patchcore,screw,defocus,3,manipulated_front,8,1,0.5714904069900513,1.0,0.7987650632858276
restormer_deblur,patchcore,screw,defocus,3,manipulated_front,9,1,0.8824355602264404,1.0,1.0
restormer_deblur,patchcore,screw,defocus,3,manipulated_front,10,1,0.6296618580818176,1.0,0.8956303596496582
restormer_deblur,patchcore,screw,defocus,3,manipulated_front,11,1,0.6469860076904297,1.0,0.805562436580658
restormer_deblur,patchcore,screw,defocus,3,manipulated_front,12,1,0.9064266681671143,1.0,1.0
restormer_deblur,patchcore,screw,defocus,3,manipulated_front,13,1,0.7920830249786377,1.0,0.9489243030548096
restormer_deblur,patchcore,screw,defocus,3,manipulated_front,14,1,0.6774455308914185,1.0,0.9828935861587524
restormer_deblur,patchcore,screw,defocus,3,manipulated_front,15,1,0.6200406551361084,1.0,0.9013105630874634
divide_lpres_on,patchcore,screw,defocus,3,good,0,0,0.6644894480705261,1.0,0.8194291591644287
divide_lpres_on,patchcore,screw,defocus,3,good,1,0,0.508766770362854,1.0,0.731911838054657
divide_lpres_on,patchcore,screw,defocus,3,good,2,0,0.4916478395462036,1.0,0.6949886083602905
divide_lpres_on,patchcore,screw,defocus,3,good,3,0,0.6749211549758911,1.0,0.8138399720191956
divide_lpres_on,patchcore,screw,defocus,3,good,4,0,1.0,1.0,1.0
divide_lpres_on,patchcore,screw,defocus,3,good,5,0,0.9249740839004517,1.0,1.0
divide_lpres_on,patchcore,screw,defocus,3,good,6,0,0.5728501677513123,1.0,1.0
